20111201.000000,370.000000,301.000000,2420.274245,2557.000000,1.310000,1372.000000,68.000000,0.000000
20111202.000000,297.000000,239.000000,2583.331527,2452.000000,1.260000,1365.000000,75.000000,0.000000
20111203.000000,581.000000,396.000000,2628.582649,2468.000000,1.260000,1378.000000,62.000000,0.000000
20111204.000000,416.000000,342.000000,2492.886580,2796.000000,1.430000,1355.000000,85.000000,0.000000
20111205.000000,464.000000,329.000000,2502.051746,2463.000000,1.260000,1373.000000,67.000000,0.000000
20111206.000000,427.000000,345.000000,2561.603203,2672.000000,1.370000,1337.000000,103.000000,0.000000
20111207.000000,427.000000,304.000000,2306.178906,2432.000000,1.250000,1374.000000,66.000000,0.000000
20111208.000000,399.000000,320.000000,2499.584007,2491.000000,1.280000,1368.000000,72.000000,0.000000
20111209.000000,393.000000,288.000000,2505.803579,2529.000000,1.300000,1363.000000,77.000000,0.000000
20111210.000000,611.000000,460.000000,2579.425230,2563.000000,1.310000,1392.000000,48.000000,0.000000
20111211.000000,437.000000,285.000000,2357.007426,2542.000000,1.300000,1379.000000,61.000000,0.000000
20111212.000000,517.000000,419.000000,2472.756914,2454.000000,1.260000,1397.000000,43.000000,0.000000
20111213.000000,447.000000,355.000000,2408.484038,2503.000000,1.280000,1367.000000,70.000000,3.000000
20111214.000000,392.000000,312.000000,2391.767655,2441.000000,1.250000,1394.000000,46.000000,0.000000
20111215.000000,405.000000,236.000000,2299.621868,2590.000000,1.330000,1381.000000,59.000000,0.000000
20111216.000000,492.000000,374.000000,2370.274943,2751.000000,1.410000,1361.000000,79.000000,0.000000
20111217.000000,480.000000,370.000000,2404.864781,2431.000000,1.250000,1430.000000,10.000000,0.000000
20111219.000000,483.000000,395.000000,2551.051058,2291.000000,1.170000,1389.000000,51.000000,0.000000
20111220.000000,367.000000,310.000000,2546.673636,2551.000000,1.310000,1346.000000,94.000000,0.000000
20111221.000000,298.000000,248.000000,2564.614431,2527.000000,1.300000,1359.000000,81.000000,0.000000
20111222.000000,511.000000,349.000000,2534.871324,2340.000000,1.200000,1386.000000,54.000000,0.000000
20111223.000000,469.000000,348.000000,2473.373573,2615.000000,1.340000,1371.000000,69.000000,0.000000
20111224.000000,397.000000,260.000000,2310.185920,2719.000000,1.390000,1392.000000,48.000000,0.000000
20111225.000000,391.000000,353.000000,2427.465506,2482.000000,1.270000,1435.000000,5.000000,0.000000
20111226.000000,515.000000,402.000000,2463.452650,2664.000000,1.370000,1370.000000,70.000000,0.000000
20111227.000000,608.000000,521.000000,2465.172647,2340.000000,1.200000,1404.000000,36.000000,0.000000
20111228.000000,411.000000,288.000000,2415.638381,2681.000000,1.370000,1339.000000,101.000000,0.000000
20111229.000000,437.000000,329.000000,2500.055375,2434.000000,1.250000,1373.000000,64.000000,3.000000
20111230.000000,443.000000,369.000000,2573.341853,2650.000000,1.360000,1332.000000,108.000000,0.000000
20111231.000000,503.000000,363.000000,2463.935230,2917.000000,1.500000,1312.000000,127.000000,1.000000
20120101.000000,540.000000,384.000000,2434.974664,2486.000000,1.270000,1392.000000,48.000000,0.000000
20120102.000000,673.000000,506.000000,2603.130557,2664.000000,1.370000,1382.000000,58.000000,0.000000
20120103.000000,50.000000,20.000000,2509.825400,2447.000000,1.250000,1403.000000,37.000000,0.000000
20120104.000000,487.000000,378.000000,2567.125717,2315.000000,1.190000,1399.000000,41.000000,0.000000
20120105.000000,451.000000,401.000000,2494.399001,2427.000000,1.240000,1393.000000,47.000000,0.000000
20120106.000000,488.000000,375.000000,2487.433931,2792.000000,1.430000,1380.000000,55.000000,5.000000
20120107.000000,545.000000,384.000000,2520.059749,2563.000000,1.310000,1424.000000,16.000000,0.000000
20120120.000000,384.000000,304.000000,2556.622245,2632.000000,1.350000,1386.000000,50.000000,4.000000
20120121.000000,366.000000,318.000000,2397.830698,2872.000000,1.470000,1346.000000,89.000000,5.000000
20120122.000000,513.000000,393.000000,2400.858658,2898.000000,1.490000,1349.000000,90.000000,1.000000
20120123.000000,532.000000,369.000000,2504.021023,2608.000000,1.340000,1379.000000,59.000000,2.000000
20120124.000000,504.000000,323.000000,2509.281848,2690.000000,1.380000,1377.000000,63.000000,0.000000
20120125.000000,443.000000,367.000000,2424.929776,2610.000000,1.340000,1389.000000,49.000000,2.000000
20120126.000000,525.000000,362.000000,2483.087762,2684.000000,1.380000,1384.000000,52.000000,4.000000
20120127.000000,575.000000,439.000000,2558.868104,2458.000000,1.260000,1386.000000,50.000000,4.000000
20120128.000000,497.000000,398.000000,2338.228058,2437.000000,1.250000,1440.000000,0.000000,0.000000
20120130.000000,168.000000,112.000000,2421.710523,2556.000000,1.310000,1397.000000,43.000000,0.000000
20120131.000000,622.000000,549.000000,2526.880900,2449.000000,1.260000,1420.000000,20.000000,0.000000
20120201.000000,389.000000,321.000000,2580.719075,2438.000000,1.250000,1423.000000,17.000000,0.000000
20120202.000000,568.000000,472.000000,2491.165054,2584.000000,1.330000,1392.000000,47.000000,1.000000
20120203.000000,547.000000,343.000000,2301.821847,2453.000000,1.260000,1406.000000,34.000000,0.000000
20120204.000000,474.000000,364.000000,2697.595358,2992.000000,1.540000,1337.000000,84.000000,19.000000
20120206.000000,438.000000,357.000000,2472.570176,2692.000000,1.390000,1384.000000,54.000000,2.000000
20120207.000000,398.000000,282.000000,2492.978450,2539.000000,1.310000,1367.000000,71.000000,2.000000
20120208.000000,545.000000,455.000000,2520.816572,2571.000000,1.320000,1353.000000,87.000000,0.000000
20120209.000000,354.000000,285.000000,2321.591604,2636.000000,1.360000,1382.000000,56.000000,2.000000
20120210.000000,521.000000,446.000000,2704.521656,2506.000000,1.290000,1380.000000,52.000000,8.000000
20120211.000000,426.000000,322.000000,2460.836167,3206.000000,1.650000,1262.000000,175.000000,3.000000
20120212.000000,502.000000,446.000000,2576.253100,2446.000000,1.260000,1433.000000,7.000000,0.000000
20120214.000000,413.000000,316.000000,2436.512271,2778.000000,1.430000,1360.000000,75.000000,5.000000
20120215.000000,476.000000,329.000000,2354.627893,2777.000000,1.430000,1360.000000,79.000000,1.000000
20120216.000000,417.000000,319.000000,2575.134198,2758.000000,1.420000,1355.000000,85.000000,0.000000
20120217.000000,542.000000,453.000000,2599.198886,2701.000000,1.390000,1392.000000,40.000000,8.000000
20120218.000000,428.000000,378.000000,2561.855340,2773.000000,1.430000,1373.000000,66.000000,1.000000
20120219.000000,527.000000,448.000000,2518.841657,2627.000000,1.350000,1402.000000,37.000000,1.000000
20120223.000000,452.000000,305.000000,2514.196619,2847.000000,1.470000,1346.000000,86.000000,8.000000
20120224.000000,447.000000,306.000000,2360.154747,2791.000000,1.440000,1365.000000,70.000000,5.000000
20120225.000000,530.000000,405.000000,2569.917224,3456.000000,1.780000,1222.000000,183.000000,35.000000
20120226.000000,613.000000,499.000000,2563.350535,2412.000000,1.240000,1434.000000,4.000000,2.000000
20120228.000000,484.000000,344.000000,2619.110548,2588.000000,1.330000,1367.000000,70.000000,3.000000
20120229.000000,404.000000,242.000000,2521.912475,2538.000000,1.310000,1359.000000,81.000000,0.000000
20120301.000000,606.000000,442.000000,2410.489568,2384.000000,1.230000,1380.000000,60.000000,0.000000
20120302.000000,488.000000,342.000000,2402.384667,2652.000000,1.370000,1357.000000,83.000000,0.000000
20120303.000000,444.000000,332.000000,2375.466909,2486.000000,1.280000,1431.000000,9.000000,0.000000
20120306.000000,447.000000,366.000000,2563.822834,2683.000000,1.380000,1377.000000,62.000000,1.000000
20120307.000000,418.000000,342.000000,2638.565347,2640.000000,1.360000,1379.000000,59.000000,2.000000
20120308.000000,471.000000,337.000000,2560.565940,2527.000000,1.300000,1403.000000,37.000000,0.000000
20120309.000000,539.000000,393.000000,2561.628072,2620.000000,1.350000,1347.000000,93.000000,0.000000
20120310.000000,430.000000,248.000000,2487.145868,2526.000000,1.300000,1440.000000,0.000000,0.000000
20120314.000000,478.000000,377.000000,2510.220299,2596.000000,1.340000,1340.000000,99.000000,1.000000
20120315.000000,440.000000,388.000000,2637.465425,2516.000000,1.300000,1360.000000,80.000000,0.000000
20120316.000000,486.000000,366.000000,2422.980170,2573.000000,1.330000,1413.000000,26.000000,1.000000
20120318.000000,271.000000,217.000000,2404.061740,2995.000000,1.540000,1294.000000,141.000000,5.000000
20120321.000000,499.000000,424.000000,2373.559264,2759.000000,1.420000,1327.000000,106.000000,7.000000
20120322.000000,395.000000,307.000000,2439.515997,2409.000000,1.240000,1354.000000,86.000000,0.000000
20120323.000000,346.000000,303.000000,2387.377757,2632.000000,1.360000,1335.000000,105.000000,0.000000
20120324.000000,510.000000,408.000000,2490.943351,2593.000000,1.340000,1384.000000,56.000000,0.000000
20120325.000000,564.000000,387.000000,2548.727818,2334.000000,1.200000,1398.000000,42.000000,0.000000
20120326.000000,342.000000,296.000000,2643.291579,2514.000000,1.290000,1440.000000,0.000000,0.000000
20120330.000000,416.000000,289.000000,2424.027234,2579.000000,1.330000,1360.000000,79.000000,1.000000
20120331.000000,374.000000,265.000000,2562.740298,2734.000000,1.410000,1373.000000,66.000000,1.000000
20120401.000000,391.000000,320.000000,2642.375326,2613.000000,1.350000,1397.000000,43.000000,0.000000
20120411.000000,381.000000,239.000000,2571.947535,2596.000000,1.340000,1356.000000,83.000000,1.000000
20120413.000000,398.000000,344.000000,2646.258768,2761.000000,1.420000,1344.000000,96.000000,0.000000
20120414.000000,541.000000,461.000000,2594.087364,2511.000000,1.290000,1388.000000,52.000000,0.000000
20120415.000000,643.000000,527.000000,2428.873086,2416.000000,1.240000,1439.000000,1.000000,0.000000
20120417.000000,448.000000,279.000000,2517.048091,2716.000000,1.400000,1331.000000,108.000000,1.000000
20120418.000000,508.000000,419.000000,2426.985203,2615.000000,1.350000,1354.000000,85.000000,1.000000
20120419.000000,419.000000,363.000000,2610.557419,2527.000000,1.300000,1359.000000,81.000000,0.000000
20120420.000000,392.000000,301.000000,2420.185675,2526.000000,1.300000,1439.000000,0.000000,1.000000
20120425.000000,267.000000,219.000000,2289.832394,2600.000000,1.340000,1354.000000,86.000000,0.000000
20120426.000000,394.000000,324.000000,2486.935563,2681.000000,1.380000,1352.000000,88.000000,0.000000
20120427.000000,477.000000,418.000000,2651.147568,2431.000000,1.250000,1390.000000,50.000000,0.000000
20120428.000000,455.000000,351.000000,2561.146303,2923.000000,1.510000,1349.000000,91.000000,0.000000
20120501.000000,343.000000,296.000000,2540.869047,2543.000000,1.310000,1430.000000,10.000000,0.000000
20120503.000000,427.000000,317.000000,2596.698473,2384.000000,1.230000,1408.000000,32.000000,0.000000
20120504.000000,48.000000,5.000000,2612.105084,2626.000000,1.350000,1386.000000,54.000000,0.000000
20120507.000000,442.000000,381.000000,2556.748918,2664.000000,1.370000,1338.000000,102.000000,0.000000
20120508.000000,469.000000,363.000000,2628.554516,2571.000000,1.320000,1363.000000,77.000000,0.000000
20120509.000000,500.000000,384.000000,2544.946852,2575.000000,1.330000,1344.000000,95.000000,1.000000
20120510.000000,445.000000,361.000000,2328.279563,2471.000000,1.270000,1360.000000,78.000000,2.000000
20120511.000000,453.000000,316.000000,2614.497857,2803.000000,1.440000,1297.000000,142.000000,1.000000
20120515.000000,62.000000,22.000000,2589.181155,2406.000000,1.240000,1375.000000,61.000000,4.000000
20120516.000000,478.000000,394.000000,2643.556106,2825.000000,1.450000,1306.000000,134.000000,0.000000
20120522.000000,58.000000,12.000000,2588.455439,2503.000000,1.290000,1440.000000,0.000000,0.000000
20120612.000000,396.000000,334.000000,2429.721633,2590.000000,1.330000,1361.000000,79.000000,0.000000
20120613.000000,444.000000,304.000000,2488.893526,2828.000000,1.460000,1293.000000,147.000000,0.000000
20120614.000000,451.000000,378.000000,2555.385368,2503.000000,1.290000,1384.000000,56.000000,0.000000
20120716.000000,451.000000,410.000000,2520.486841,2728.000000,1.400000,1324.000000,116.000000,0.000000
20120717.000000,568.000000,418.000000,2375.759551,2871.000000,1.480000,1272.000000,167.000000,1.000000
20120718.000000,473.000000,348.000000,2441.147572,2737.000000,1.410000,1321.000000,118.000000,1.000000
20120719.000000,460.000000,347.000000,2431.483534,2632.000000,1.360000,1369.000000,71.000000,0.000000
20120720.000000,413.000000,314.000000,2514.467603,2781.000000,1.430000,1368.000000,72.000000,0.000000
20120721.000000,450.000000,338.000000,2413.165966,2578.000000,1.330000,1408.000000,32.000000,0.000000
20120725.000000,422.000000,337.000000,2567.134378,2746.000000,1.410000,1370.000000,70.000000,0.000000
20120727.000000,469.000000,362.000000,2474.456372,2703.000000,1.390000,1371.000000,57.000000,12.000000
20120728.000000,25.000000,0.000000,2516.085011,2510.000000,1.290000,1440.000000,0.000000,0.000000
20120731.000000,369.000000,305.000000,2573.981387,2783.000000,1.430000,1368.000000,67.000000,5.000000
20120801.000000,374.000000,308.000000,2403.462053,2752.000000,1.420000,1365.000000,75.000000,0.000000
20120802.000000,500.000000,418.000000,2350.993913,2488.000000,1.280000,1440.000000,0.000000,0.000000
20120804.000000,522.000000,469.000000,2518.627883,2989.000000,1.540000,1337.000000,103.000000,0.000000
20120807.000000,513.000000,436.000000,2602.018826,2807.000000,1.450000,1381.000000,59.000000,0.000000
20120817.000000,393.000000,309.000000,2484.183136,3364.000000,1.730000,1275.000000,156.000000,9.000000
20120818.000000,488.000000,402.000000,2289.382914,2786.000000,1.430000,1384.000000,55.000000,1.000000
20120821.000000,484.000000,400.000000,2640.530084,2781.000000,1.430000,1361.000000,71.000000,8.000000
20120822.000000,481.000000,340.000000,2442.628726,2918.000000,1.500000,1328.000000,110.000000,2.000000
20120901.000000,429.000000,429.000000,2323.715944,2445.000000,1.260000,1440.000000,0.000000,0.000000
20120905.000000,489.000000,359.000000,2487.843765,2753.000000,1.420000,1360.000000,80.000000,0.000000
20120906.000000,381.000000,262.000000,2655.251641,2893.000000,1.490000,1341.000000,98.000000,1.000000
20120908.000000,403.000000,337.000000,2412.156163,2785.000000,1.430000,1369.000000,71.000000,0.000000
20120909.000000,310.000000,278.000000,2584.047544,2464.000000,1.270000,1440.000000,0.000000,0.000000
20120911.000000,485.000000,417.000000,2544.259854,2656.000000,1.370000,1381.000000,59.000000,0.000000
20120912.000000,433.000000,304.000000,2473.800266,2823.000000,1.450000,1348.000000,92.000000,0.000000
20120913.000000,529.000000,374.000000,2408.473875,2867.000000,1.480000,1357.000000,82.000000,1.000000
20120914.000000,412.000000,277.000000,2413.118766,2825.000000,1.450000,1366.000000,74.000000,0.000000
20120915.000000,420.000000,367.000000,2513.961152,2747.000000,1.410000,1377.000000,63.000000,0.000000
20120916.000000,532.000000,419.000000,2478.991624,2638.000000,1.360000,1381.000000,59.000000,0.000000
20120917.000000,462.000000,357.000000,2560.127796,2743.000000,1.410000,1359.000000,81.000000,0.000000
20120918.000000,435.000000,348.000000,2382.417624,2819.000000,1.450000,1348.000000,92.000000,0.000000
20120919.000000,419.000000,309.000000,2561.120704,2772.000000,1.430000,1358.000000,81.000000,1.000000
20120920.000000,385.000000,337.000000,2632.987235,2796.000000,1.440000,1340.000000,99.000000,1.000000
20120921.000000,222.000000,138.000000,2441.739476,3397.000000,1.750000,1170.000000,270.000000,0.000000
20120922.000000,456.000000,429.000000,2402.922684,1464.000000,1.350000,753.000000,50.000000,0.000000
